,id,timeSpentInPark,daysAtPark,numberCheckin,distanceTraveled,numberThrill,numberKiddie,numberEveryone,numberShows,numberInfo
5350,1042390.0,85860.0,2.0,34.0,1411.6286981787127,18.0,9.0,4.0,3.0,0.0
5351,1205744.0,85858.0,2.0,34.0,1411.6286981787127,18.0,9.0,4.0,3.0,0.0
5352,241193.0,85858.0,2.0,34.0,1411.6286981787127,18.0,9.0,4.0,3.0,0.0
5353,879855.0,85856.0,2.0,34.0,1411.6286981787127,18.0,9.0,4.0,3.0,0.0
5354,1039753.0,36687.0,1.0,21.0,860.9035516853137,9.0,5.0,4.0,3.0,0.0
5355,1045174.0,26496.0,2.0,16.0,589.5322076940388,6.0,7.0,1.0,2.0,0.0
5356,1142491.0,43397.0,1.0,11.0,353.3473633820675,5.0,1.0,3.0,2.0,0.0
5357,1153615.0,36687.0,1.0,21.0,860.9035516853137,9.0,5.0,4.0,3.0,0.0
5358,1155997.0,34718.0,1.0,17.0,686.6720727460192,7.0,3.0,6.0,1.0,0.0
5359,1192199.0,32972.0,1.0,16.0,582.4210866022945,10.0,3.0,2.0,1.0,0.0
5360,1208756.0,40824.0,1.0,19.0,775.3507214406715,7.0,6.0,3.0,3.0,0.0
5361,1239885.0,32972.0,1.0,16.0,582.4210866022945,10.0,3.0,2.0,1.0,0.0
5362,1369855.0,34719.0,1.0,17.0,686.6720727460192,7.0,3.0,6.0,1.0,0.0
5363,1370098.0,40824.0,1.0,19.0,775.3507214406715,7.0,6.0,3.0,3.0,0.0
5364,1460343.0,26796.0,1.0,16.0,673.0719172249242,8.0,2.0,4.0,2.0,0.0
5365,1480653.0,32972.0,1.0,16.0,582.4210866022945,10.0,3.0,2.0,1.0,0.0
5366,149874.0,36687.0,1.0,21.0,860.9035516853137,9.0,5.0,4.0,3.0,0.0
5367,1509997.0,40822.0,1.0,18.0,775.3507214406715,6.0,6.0,3.0,3.0,0.0
5368,1517331.0,26498.0,2.0,16.0,589.5322076940388,6.0,7.0,1.0,2.0,0.0
5369,1545979.0,26796.0,1.0,16.0,673.0719172249242,8.0,2.0,4.0,2.0,0.0
5370,1560027.0,34717.0,1.0,17.0,686.6720727460192,7.0,3.0,6.0,1.0,0.0
5371,1564331.0,32972.0,1.0,16.0,582.4210866022945,10.0,3.0,2.0,1.0,0.0
5372,1579359.0,36687.0,1.0,21.0,860.9035516853137,9.0,5.0,4.0,3.0,0.0
5373,1582176.0,40824.0,1.0,19.0,775.3507214406715,7.0,6.0,3.0,3.0,0.0
5374,1588734.0,43397.0,1.0,11.0,353.3473633820675,5.0,1.0,3.0,2.0,0.0
5375,1622393.0,26798.0,1.0,16.0,673.0719172249242,8.0,2.0,4.0,2.0,0.0
5376,162850.0,43397.0,1.0,11.0,353.3473633820675,5.0,1.0,3.0,2.0,0.0
5377,1634256.0,26796.0,1.0,16.0,673.0719172249242,8.0,2.0,4.0,2.0,0.0
5378,1679422.0,32971.0,1.0,16.0,582.4210866022945,10.0,3.0,2.0,1.0,0.0
5379,1705308.0,40823.0,1.0,19.0,775.3507214406715,7.0,6.0,3.0,3.0,0.0
5380,1726319.0,32972.0,1.0,16.0,582.4210866022945,10.0,3.0,2.0,1.0,0.0
5381,1731652.0,32972.0,1.0,16.0,582.4210866022945,10.0,3.0,2.0,1.0,0.0
5382,175908.0,43397.0,1.0,11.0,353.3473633820675,5.0,1.0,3.0,2.0,0.0
5383,1762208.0,36687.0,1.0,21.0,860.9035516853137,9.0,5.0,4.0,3.0,0.0
5384,1768165.0,26497.0,2.0,16.0,589.5322076940388,6.0,7.0,1.0,2.0,0.0
5385,1809183.0,34717.0,1.0,17.0,686.6720727460192,7.0,3.0,6.0,1.0,0.0
5386,1903948.0,34717.0,1.0,17.0,686.6720727460192,7.0,3.0,6.0,1.0,0.0
5387,1956087.0,40822.0,1.0,19.0,775.3507214406715,7.0,6.0,3.0,3.0,0.0
5388,1956504.0,26498.0,2.0,16.0,589.5322076940388,6.0,7.0,1.0,2.0,0.0
5389,1999404.0,43396.0,1.0,11.0,353.3473633820675,5.0,1.0,3.0,2.0,0.0
5390,2013598.0,36687.0,1.0,21.0,860.9035516853137,9.0,5.0,4.0,3.0,0.0
5391,2025323.0,36686.0,1.0,21.0,860.9035516853137,9.0,5.0,4.0,3.0,0.0
5392,2071898.0,43397.0,1.0,11.0,353.3473633820675,5.0,1.0,3.0,2.0,0.0
5393,207433.0,34717.0,1.0,17.0,686.6720727460192,7.0,3.0,6.0,1.0,0.0
5394,2093604.0,26496.0,2.0,16.0,589.5322076940388,6.0,7.0,1.0,2.0,0.0
5395,244444.0,36687.0,1.0,21.0,860.9035516853137,9.0,5.0,4.0,3.0,0.0
5396,252538.0,34717.0,1.0,17.0,686.6720727460192,7.0,3.0,6.0,1.0,0.0
5397,253084.0,40822.0,1.0,19.0,775.3507214406715,7.0,6.0,3.0,3.0,0.0
5398,30224.0,43397.0,1.0,11.0,353.3473633820675,5.0,1.0,3.0,2.0,0.0
5399,425748.0,26796.0,1.0,16.0,673.0719172249242,8.0,2.0,4.0,2.0,0.0
5400,439136.0,26796.0,1.0,16.0,673.0719172249242,8.0,2.0,4.0,2.0,0.0
5401,456718.0,36687.0,1.0,21.0,860.9035516853137,9.0,5.0,4.0,3.0,0.0
5402,47304.0,34718.0,1.0,17.0,686.6720727460192,7.0,3.0,6.0,1.0,0.0
5403,478984.0,26797.0,1.0,16.0,673.0719172249242,8.0,2.0,4.0,2.0,0.0
5404,50426.0,43397.0,1.0,11.0,353.3473633820675,5.0,1.0,3.0,2.0,0.0
5405,545903.0,32972.0,1.0,16.0,582.4210866022945,10.0,3.0,2.0,1.0,0.0
5406,610755.0,43397.0,1.0,11.0,353.3473633820675,5.0,1.0,3.0,2.0,0.0
5407,678336.0,26796.0,1.0,16.0,673.0719172249242,8.0,2.0,4.0,2.0,0.0
5408,718374.0,32972.0,1.0,16.0,582.4210866022945,10.0,3.0,2.0,1.0,0.0
5409,724568.0,40824.0,1.0,19.0,775.3507214406715,7.0,6.0,3.0,3.0,0.0
5410,733520.0,36687.0,1.0,21.0,860.9035516853137,9.0,5.0,4.0,3.0,0.0
5411,762721.0,34719.0,1.0,17.0,686.6720727460192,7.0,3.0,6.0,1.0,0.0
5412,784799.0,40822.0,1.0,19.0,775.3507214406715,7.0,6.0,3.0,3.0,0.0
5413,785288.0,43397.0,1.0,11.0,353.3473633820675,5.0,1.0,3.0,2.0,0.0
5414,835786.0,40824.0,1.0,19.0,775.3507214406715,7.0,6.0,3.0,3.0,0.0
5415,858902.0,40824.0,1.0,19.0,775.3507214406715,7.0,6.0,3.0,3.0,0.0
5416,891798.0,26798.0,1.0,16.0,673.0719172249242,8.0,2.0,4.0,2.0,0.0
5417,929682.0,32972.0,1.0,16.0,582.4210866022945,10.0,3.0,2.0,1.0,0.0
5418,952542.0,43395.0,1.0,11.0,353.3473633820675,5.0,1.0,3.0,2.0,0.0
5419,962058.0,26498.0,2.0,16.0,589.5322076940388,6.0,7.0,1.0,2.0,0.0
5420,973673.0,26796.0,1.0,16.0,673.0719172249242,8.0,2.0,4.0,2.0,0.0
5421,302440.0,81959.0,2.0,34.0,1480.1546411046102,19.0,6.0,6.0,3.0,0.0
5422,896600.0,81959.0,2.0,34.0,1480.1546411046102,19.0,6.0,6.0,3.0,0.0
5423,1925175.0,62581.0,2.0,27.0,1063.703803649292,14.0,5.0,4.0,4.0,0.0
5424,1990951.0,20770.0,1.0,9.0,359.83276380619645,3.0,1.0,2.0,3.0,0.0
5425,1089795.0,77746.0,2.0,32.0,1202.9680730942869,17.0,9.0,5.0,1.0,0.0
5426,1198310.0,70787.0,2.0,31.0,1581.8178352424086,13.0,8.0,6.0,4.0,0.0
5427,1446235.0,70786.0,2.0,31.0,1581.8178352424086,13.0,8.0,6.0,4.0,0.0
5428,1916515.0,77744.0,2.0,32.0,1202.9680730942869,17.0,9.0,5.0,1.0,0.0
5429,399441.0,96643.0,2.0,54.0,2280.9848811893753,40.0,0.0,12.0,2.0,0.0
5430,553665.0,70785.0,2.0,31.0,1581.8178352424086,13.0,8.0,6.0,4.0,0.0
5431,66725.0,70786.0,2.0,31.0,1581.8178352424086,13.0,8.0,6.0,4.0,0.0
5432,709950.0,96641.0,2.0,54.0,2280.9848811893753,40.0,0.0,12.0,2.0,0.0
5433,732959.0,96641.0,2.0,54.0,2280.9848811893753,40.0,0.0,12.0,2.0,0.0
5434,830650.0,96643.0,2.0,54.0,2280.9848811893753,40.0,0.0,12.0,2.0,0.0
5435,97613.0,96641.0,2.0,54.0,2280.9848811893753,40.0,0.0,12.0,2.0,0.0
5436,998537.0,77744.0,2.0,32.0,1202.9680730942869,17.0,9.0,5.0,1.0,0.0
5437,1044611.0,75724.0,2.0,40.0,1813.197537581517,17.0,12.0,8.0,3.0,0.0
5438,1189267.0,75722.0,2.0,40.0,1813.197537581517,17.0,12.0,8.0,3.0,0.0
5439,184216.0,75722.0,2.0,40.0,1813.197537581517,17.0,12.0,8.0,3.0,0.0
5440,2043831.0,75722.0,2.0,40.0,1813.197537581517,17.0,12.0,8.0,3.0,0.0
5441,764182.0,75722.0,2.0,40.0,1813.197537581517,17.0,12.0,8.0,3.0,0.0
5442,1448306.0,73412.0,2.0,31.0,1339.172720712315,11.0,10.0,7.0,3.0,0.0
5443,176710.0,27142.0,1.0,9.0,369.73777440426704,2.0,4.0,2.0,1.0,0.0
5444,333343.0,27142.0,1.0,9.0,369.73777440426704,2.0,4.0,2.0,1.0,0.0
5445,577094.0,27142.0,1.0,9.0,369.73777440426704,2.0,4.0,2.0,1.0,0.0
5446,1154245.0,87316.0,2.0,25.0,600.5701397405709,11.0,1.0,8.0,5.0,0.0
5447,1556578.0,87318.0,2.0,25.0,600.5701397405709,11.0,1.0,8.0,5.0,0.0
5448,1291721.0,74463.0,2.0,32.0,1526.3520324919562,14.0,9.0,6.0,3.0,0.0
5449,1748876.0,74463.0,2.0,32.0,1526.3520324919562,14.0,9.0,6.0,3.0,0.0
5450,885725.0,74462.0,2.0,32.0,1526.3520324919562,14.0,9.0,6.0,3.0,0.0
5451,1027797.0,51977.0,2.0,29.0,1396.675128554596,11.0,5.0,10.0,2.0,1.0
5452,1059914.0,93797.0,2.0,49.0,1876.417390020593,33.0,2.0,9.0,5.0,0.0
5453,1227009.0,93796.0,2.0,49.0,1876.417390020593,33.0,2.0,9.0,5.0,0.0
5454,1318711.0,74885.0,2.0,35.0,1783.0530472177138,20.0,6.0,8.0,1.0,0.0
5455,1563921.0,51977.0,2.0,29.0,1396.675128554596,11.0,5.0,10.0,2.0,1.0
5456,274880.0,51975.0,2.0,29.0,1396.675128554596,11.0,5.0,10.0,2.0,1.0
5457,570744.0,74885.0,2.0,35.0,1783.0530472177138,20.0,6.0,8.0,1.0,0.0
5458,662758.0,74885.0,2.0,35.0,1783.0530472177138,20.0,6.0,8.0,1.0,0.0
5459,860772.0,93798.0,2.0,49.0,1876.417390020593,33.0,2.0,9.0,5.0,0.0
5460,1614854.0,77409.0,2.0,43.0,1799.4538139568247,23.0,7.0,9.0,4.0,0.0
5461,1762692.0,40247.0,1.0,23.0,950.682582670563,10.0,6.0,5.0,2.0,0.0
5462,1969388.0,56011.0,2.0,28.0,1155.225622616481,9.0,5.0,8.0,6.0,0.0
5463,605603.0,36290.0,1.0,15.0,522.5720655641956,5.0,1.0,4.0,5.0,0.0
5464,194806.0,87972.0,2.0,30.0,1186.140644452652,16.0,6.0,6.0,2.0,0.0
5465,2045911.0,87970.0,2.0,30.0,1186.140644452652,16.0,6.0,6.0,2.0,0.0
5466,1019429.0,78453.0,2.0,28.0,1145.2753124369663,14.0,6.0,5.0,3.0,0.0
5467,1351151.0,88453.0,2.0,48.0,1914.4101115012427,31.0,2.0,11.0,4.0,0.0
5468,1420357.0,88451.0,2.0,48.0,1914.4101115012427,31.0,2.0,11.0,4.0,0.0
5469,1469620.0,88453.0,2.0,48.0,1914.4101115012427,31.0,2.0,11.0,4.0,0.0
5470,1540221.0,88453.0,2.0,48.0,1914.4101115012427,31.0,2.0,11.0,4.0,0.0
5471,1980523.0,78455.0,2.0,28.0,1145.2753124369663,14.0,6.0,5.0,3.0,0.0
5472,2077805.0,78453.0,2.0,28.0,1145.2753124369663,14.0,6.0,5.0,3.0,0.0
5473,1162449.0,86317.0,2.0,34.0,1436.3481399355796,14.0,10.0,8.0,2.0,0.0
5474,1174961.0,86316.0,2.0,34.0,1436.3481399355796,14.0,10.0,8.0,2.0,0.0
5475,492127.0,77305.0,2.0,36.0,1620.9416005603239,18.0,5.0,7.0,6.0,0.0
5476,579170.0,77303.0,2.0,36.0,1620.9416005603239,18.0,5.0,7.0,6.0,0.0
5477,1201562.0,89500.0,2.0,51.0,2231.6517859037444,44.0,0.0,5.0,2.0,0.0
5478,1323128.0,88216.0,2.0,58.0,2275.752956569671,47.0,0.0,7.0,4.0,0.0
5479,1898686.0,89253.0,2.0,54.0,1778.563569372536,45.0,0.0,5.0,4.0,0.0
5480,1968885.0,88217.0,2.0,58.0,2275.752956569671,47.0,0.0,7.0,4.0,0.0
5481,289193.0,89502.0,2.0,51.0,2231.6517859037444,44.0,0.0,5.0,2.0,0.0
5482,457590.0,88216.0,2.0,58.0,2275.752956569671,47.0,0.0,7.0,4.0,0.0
5483,896833.0,89499.0,2.0,51.0,2231.6517859037444,44.0,0.0,5.0,2.0,0.0
5484,150923.0,71455.0,2.0,36.0,1305.3842758620967,14.0,7.0,8.0,7.0,0.0
5485,2001786.0,71457.0,2.0,36.0,1305.3842758620967,14.0,7.0,8.0,7.0,0.0
5486,753092.0,71456.0,2.0,36.0,1305.3842758620967,14.0,7.0,8.0,7.0,0.0
5487,858816.0,71455.0,2.0,36.0,1305.3842758620967,14.0,7.0,8.0,7.0,0.0
5488,1134897.0,70961.0,2.0,33.0,1319.7286640741268,13.0,11.0,4.0,5.0,0.0
5489,833743.0,70961.0,2.0,33.0,1319.7286640741268,13.0,11.0,4.0,5.0,0.0
5490,1596880.0,57975.0,2.0,28.0,1433.7253578955663,9.0,10.0,5.0,4.0,0.0
5491,1653760.0,54033.0,2.0,31.0,1256.1675624235218,13.0,11.0,6.0,1.0,0.0
5492,1811027.0,57977.0,2.0,28.0,1433.7253578955663,9.0,10.0,5.0,4.0,0.0
5493,37720.0,54035.0,2.0,31.0,1256.1675624235218,13.0,11.0,6.0,1.0,0.0
5494,507257.0,54033.0,2.0,31.0,1256.1675624235218,13.0,11.0,6.0,1.0,0.0
5495,533215.0,57978.0,2.0,28.0,1433.7253578955663,9.0,10.0,5.0,4.0,0.0
5496,610091.0,57976.0,2.0,28.0,1433.7253578955663,9.0,10.0,5.0,4.0,0.0
5497,877947.0,54034.0,2.0,31.0,1256.1675624235218,13.0,11.0,6.0,1.0,0.0
5498,1055682.0,87189.0,2.0,50.0,2024.981885619508,37.0,2.0,9.0,2.0,0.0
5499,1731980.0,87190.0,2.0,50.0,2024.981885619508,37.0,2.0,9.0,2.0,0.0
5500,1899215.0,69575.0,2.0,33.0,1686.7193642714071,19.0,8.0,4.0,2.0,0.0
5501,443721.0,87190.0,2.0,50.0,2024.981885619508,37.0,2.0,9.0,2.0,0.0
5502,692554.0,87190.0,2.0,50.0,2024.981885619508,37.0,2.0,9.0,2.0,0.0
5503,807812.0,87188.0,2.0,50.0,2024.981885619508,37.0,2.0,9.0,2.0,0.0
5504,1505513.0,96643.0,2.0,30.0,1292.6182136939042,11.0,11.0,4.0,4.0,0.0
5505,621475.0,47673.0,1.0,13.0,584.0647645816096,4.0,4.0,2.0,3.0,0.0
5506,1127780.0,75002.0,2.0,34.0,1430.574337400354,14.0,10.0,6.0,4.0,0.0
5507,1216982.0,75002.0,2.0,35.0,1450.8491972128256,15.0,10.0,6.0,4.0,0.0
5508,153953.0,75002.0,2.0,35.0,1450.8491972128256,15.0,10.0,6.0,4.0,0.0
5509,2039001.0,75004.0,2.0,35.0,1450.8491972128256,15.0,10.0,6.0,4.0,0.0
5510,583967.0,75000.0,2.0,35.0,1450.8491972128256,15.0,10.0,6.0,4.0,0.0
5511,1918785.0,61404.0,2.0,21.0,869.1145908968931,12.0,3.0,4.0,2.0,0.0
5512,1980990.0,84285.0,2.0,42.0,1759.2665106383884,32.0,0.0,9.0,1.0,0.0
5513,664771.0,61405.0,2.0,21.0,869.1145908968931,12.0,3.0,4.0,2.0,0.0
5514,1184905.0,33839.0,1.0,18.0,733.7491562446065,6.0,3.0,6.0,3.0,0.0
5515,1652559.0,53534.0,2.0,31.0,1733.4285365863486,13.0,8.0,8.0,2.0,0.0
5516,2008818.0,53534.0,2.0,31.0,1733.4285365863486,13.0,8.0,8.0,2.0,0.0
5517,365639.0,33839.0,1.0,17.0,720.4822582840354,5.0,3.0,6.0,3.0,0.0
5518,640518.0,86186.0,2.0,45.0,1634.3365554846964,30.0,2.0,10.0,3.0,0.0
5519,727327.0,53533.0,2.0,31.0,1733.4285365863486,13.0,8.0,8.0,2.0,0.0
5520,757916.0,56252.0,2.0,31.0,1200.111233949186,11.0,8.0,7.0,5.0,0.0
5521,221277.0,68000.0,2.0,30.0,1169.8596612739561,15.0,8.0,6.0,1.0,0.0
5522,809255.0,68000.0,2.0,30.0,1169.8596612739561,15.0,8.0,6.0,1.0,0.0
5523,182436.0,69900.0,2.0,30.0,1290.4665908365187,9.0,7.0,7.0,7.0,0.0
5524,1846867.0,34590.0,1.0,16.0,674.2052901266359,6.0,4.0,3.0,3.0,0.0
5525,1865610.0,84888.0,2.0,53.0,2630.9773575400063,33.0,2.0,12.0,6.0,0.0
5526,311417.0,42563.0,1.0,26.0,1169.381607899402,15.0,1.0,5.0,5.0,0.0
5527,69951.0,42561.0,1.0,26.0,1169.381607899402,15.0,1.0,5.0,5.0,0.0
5528,1279908.0,58531.0,2.0,23.0,955.257569081082,13.0,5.0,1.0,4.0,0.0
5529,823949.0,58531.0,2.0,23.0,955.257569081082,13.0,5.0,1.0,4.0,0.0
5530,1144933.0,34764.0,1.0,13.0,539.7946427418776,6.0,2.0,2.0,3.0,0.0
5531,1198261.0,32903.0,1.0,17.0,868.1537185587915,11.0,3.0,2.0,1.0,0.0
5532,1259811.0,47789.0,1.0,24.0,964.5713142634323,8.0,7.0,6.0,3.0,0.0
5533,1427069.0,34544.0,1.0,22.0,1009.5484176113279,11.0,6.0,3.0,2.0,0.0
5534,1433827.0,47789.0,1.0,24.0,964.5713142634323,8.0,7.0,6.0,3.0,0.0
5535,1487524.0,47790.0,1.0,24.0,964.5713142634323,8.0,7.0,6.0,3.0,0.0
5536,1493476.0,43664.0,1.0,18.0,809.7048919682273,10.0,3.0,4.0,1.0,0.0
5537,1530624.0,32904.0,1.0,17.0,868.1537185587915,11.0,3.0,2.0,1.0,0.0
5538,1533381.0,32904.0,1.0,17.0,868.1537185587915,11.0,3.0,2.0,1.0,0.0
5539,1556604.0,32904.0,1.0,17.0,868.1537185587915,11.0,3.0,2.0,1.0,0.0
5540,1572385.0,43664.0,1.0,18.0,809.7048919682273,10.0,3.0,4.0,1.0,0.0
5541,162114.0,36117.0,1.0,14.0,461.25959528873636,5.0,1.0,4.0,4.0,0.0
5542,1652883.0,43664.0,1.0,18.0,809.7048919682273,10.0,3.0,4.0,1.0,0.0
5543,1683666.0,34766.0,1.0,13.0,539.7946427418776,6.0,2.0,2.0,3.0,0.0
5544,1691078.0,47788.0,1.0,24.0,964.5713142634323,8.0,7.0,6.0,3.0,0.0
5545,1697876.0,36115.0,1.0,14.0,461.25959528873636,5.0,1.0,4.0,4.0,0.0
5546,1727607.0,34545.0,1.0,22.0,1009.5484176113279,11.0,6.0,3.0,2.0,0.0
5547,177631.0,36117.0,1.0,14.0,461.25959528873636,5.0,1.0,4.0,4.0,0.0
5548,1807365.0,34766.0,1.0,13.0,539.7946427418776,6.0,2.0,2.0,3.0,0.0
5549,1815526.0,43664.0,1.0,18.0,809.7048919682273,10.0,3.0,4.0,1.0,0.0
5550,1894963.0,34765.0,1.0,13.0,539.7946427418776,6.0,2.0,2.0,3.0,0.0
5551,1904077.0,36115.0,1.0,14.0,461.25959528873636,5.0,1.0,4.0,4.0,0.0
5552,1986471.0,43664.0,1.0,18.0,809.7048919682273,10.0,3.0,4.0,1.0,0.0
5553,198966.0,32904.0,1.0,17.0,868.1537185587915,11.0,3.0,2.0,1.0,0.0
5554,202253.0,34545.0,1.0,22.0,1009.5484176113279,11.0,6.0,3.0,2.0,0.0
5555,2027689.0,32904.0,1.0,17.0,868.1537185587915,11.0,3.0,2.0,1.0,0.0
5556,2032437.0,32904.0,1.0,17.0,868.1537185587915,11.0,3.0,2.0,1.0,0.0
5557,2034995.0,43664.0,1.0,18.0,809.7048919682273,10.0,3.0,4.0,1.0,0.0
5558,2059125.0,36115.0,1.0,14.0,461.25959528873636,5.0,1.0,4.0,4.0,0.0
5559,2065384.0,32904.0,1.0,17.0,868.1537185587915,11.0,3.0,2.0,1.0,0.0
5560,242193.0,34543.0,1.0,22.0,1009.5484176113279,11.0,6.0,3.0,2.0,0.0
5561,353561.0,43664.0,1.0,18.0,809.7048919682273,10.0,3.0,4.0,1.0,0.0
5562,360228.0,47789.0,1.0,24.0,964.5713142634323,8.0,7.0,6.0,3.0,0.0
5563,38489.0,34764.0,1.0,13.0,539.7946427418776,6.0,2.0,2.0,3.0,0.0
5564,398767.0,34545.0,1.0,22.0,1009.5484176113279,11.0,6.0,3.0,2.0,0.0
5565,473848.0,36117.0,1.0,14.0,461.25959528873636,5.0,1.0,4.0,4.0,0.0
5566,504779.0,43664.0,1.0,18.0,809.7048919682273,10.0,3.0,4.0,1.0,0.0
5567,546597.0,47789.0,1.0,24.0,964.5713142634323,8.0,7.0,6.0,3.0,0.0
5568,55820.0,32903.0,1.0,17.0,868.1537185587915,11.0,3.0,2.0,1.0,0.0
5569,561319.0,34545.0,1.0,22.0,1009.5484176113279,11.0,6.0,3.0,2.0,0.0
5570,584127.0,43664.0,1.0,18.0,809.7048919682273,10.0,3.0,4.0,1.0,0.0
5571,671520.0,34545.0,1.0,22.0,1009.5484176113279,11.0,6.0,3.0,2.0,0.0
5572,734261.0,43665.0,1.0,18.0,809.7048919682273,10.0,3.0,4.0,1.0,0.0
5573,759648.0,32904.0,1.0,17.0,868.1537185587915,11.0,3.0,2.0,1.0,0.0
5574,7613.0,43664.0,1.0,18.0,809.7048919682273,10.0,3.0,4.0,1.0,0.0
5575,767871.0,47789.0,1.0,24.0,964.5713142634323,8.0,7.0,6.0,3.0,0.0
5576,818338.0,34765.0,1.0,13.0,539.7946427418776,6.0,2.0,2.0,3.0,0.0
5577,851281.0,36116.0,1.0,14.0,461.25959528873636,5.0,1.0,4.0,4.0,0.0
5578,919709.0,32904.0,1.0,17.0,868.1537185587915,11.0,3.0,2.0,1.0,0.0
5579,921586.0,34766.0,1.0,13.0,539.7946427418776,6.0,2.0,2.0,3.0,0.0
5580,971422.0,34764.0,1.0,13.0,539.7946427418776,6.0,2.0,2.0,3.0,0.0
5581,972519.0,36117.0,1.0,14.0,461.25959528873636,5.0,1.0,4.0,4.0,0.0
5582,1861533.0,93431.0,2.0,42.0,1882.6622357927074,14.0,22.0,2.0,3.0,1.0
5583,1924631.0,93432.0,2.0,42.0,1882.6622357927074,14.0,22.0,2.0,3.0,1.0
5584,269714.0,93431.0,2.0,42.0,1882.6622357927074,14.0,22.0,2.0,3.0,1.0
5585,337056.0,93431.0,2.0,42.0,1882.6622357927074,14.0,22.0,2.0,3.0,1.0
5586,1896771.0,76860.0,2.0,29.0,1209.362572190932,16.0,7.0,4.0,2.0,0.0
5587,2045080.0,76858.0,2.0,29.0,1209.362572190932,16.0,7.0,4.0,2.0,0.0
5588,919488.0,76860.0,2.0,29.0,1209.362572190932,16.0,7.0,4.0,2.0,0.0
5589,1034332.0,79357.0,2.0,26.0,1084.6961701398045,7.0,10.0,4.0,5.0,0.0
5590,1543463.0,93385.0,2.0,45.0,1796.8902529005852,25.0,2.0,10.0,8.0,0.0
5591,162188.0,93385.0,2.0,45.0,1796.8902529005852,25.0,2.0,10.0,8.0,0.0
5592,242395.0,93383.0,2.0,45.0,1796.8902529005852,25.0,2.0,10.0,8.0,0.0
5593,37425.0,93385.0,2.0,45.0,1796.8902529005852,25.0,2.0,10.0,8.0,0.0
5594,438450.0,79358.0,2.0,26.0,1084.6961701398045,7.0,10.0,4.0,5.0,0.0
5595,1100326.0,44740.0,2.0,19.0,751.7063087234615,11.0,4.0,2.0,1.0,1.0
5596,1175999.0,44738.0,2.0,19.0,751.7063087234615,11.0,4.0,2.0,1.0,1.0
5597,1283826.0,40299.0,1.0,16.0,576.2652193764008,10.0,1.0,3.0,2.0,0.0
5598,293466.0,40300.0,1.0,16.0,576.2652193764008,10.0,1.0,3.0,2.0,0.0
5599,42721.0,76146.0,2.0,30.0,1221.007746633546,17.0,3.0,6.0,4.0,0.0
5600,1013087.0,56630.0,2.0,19.0,919.4065985734272,8.0,6.0,3.0,2.0,0.0
5601,1023344.0,16111.0,1.0,7.0,229.07769130985957,3.0,3.0,0.0,1.0,0.0
5602,1245993.0,16111.0,1.0,7.0,229.07769130985957,3.0,3.0,0.0,1.0,0.0
5603,388559.0,16111.0,1.0,7.0,229.07769130985957,3.0,3.0,0.0,1.0,0.0
5604,93562.0,16111.0,1.0,7.0,229.07769130985957,3.0,3.0,0.0,1.0,0.0
5605,404079.0,50690.0,2.0,29.0,1287.603123681456,15.0,5.0,5.0,4.0,0.0
5606,812472.0,50689.0,2.0,29.0,1287.603123681456,15.0,5.0,5.0,4.0,0.0
5607,1332633.0,81335.0,2.0,34.0,1740.3290280859478,14.0,12.0,5.0,3.0,0.0
5608,1648556.0,81333.0,2.0,34.0,1740.3290280859478,14.0,12.0,5.0,3.0,0.0
5609,1759237.0,81334.0,2.0,34.0,1740.3290280859478,14.0,12.0,5.0,3.0,0.0
5610,148588.0,68488.0,2.0,35.0,1528.8128897356344,15.0,4.0,9.0,7.0,0.0
5611,444820.0,68490.0,2.0,35.0,1528.8128897356344,15.0,4.0,9.0,7.0,0.0
5612,1053403.0,87143.0,2.0,19.0,838.4220566289443,8.0,3.0,4.0,4.0,0.0
5613,176646.0,87143.0,2.0,19.0,838.4220566289443,8.0,3.0,4.0,4.0,0.0
5614,775927.0,77025.0,2.0,37.0,1538.548055121627,14.0,7.0,13.0,3.0,0.0
5615,915755.0,77025.0,2.0,37.0,1538.548055121627,14.0,7.0,13.0,3.0,0.0
5616,1462740.0,74637.0,2.0,32.0,1487.5624524818948,15.0,11.0,3.0,3.0,0.0
5617,417570.0,74638.0,2.0,32.0,1487.5624524818948,15.0,11.0,3.0,3.0,0.0
5618,863011.0,74636.0,2.0,32.0,1487.5624524818948,15.0,11.0,3.0,3.0,0.0
5619,1456249.0,68391.0,2.0,28.0,1238.9166225369981,11.0,9.0,8.0,0.0,0.0
5620,1992013.0,68391.0,2.0,28.0,1238.9166225369981,11.0,9.0,8.0,0.0,0.0
5621,242631.0,68392.0,2.0,28.0,1238.9166225369981,11.0,9.0,8.0,0.0,0.0
5622,345353.0,68392.0,2.0,28.0,1238.9166225369981,11.0,9.0,8.0,0.0,0.0
5623,858135.0,68392.0,2.0,27.0,1187.1803770608121,11.0,8.0,8.0,0.0,0.0
5624,1061402.0,39207.0,1.0,13.0,688.1135335962921,6.0,4.0,1.0,2.0,0.0
5625,1316136.0,39205.0,1.0,13.0,688.1135335962921,6.0,4.0,1.0,2.0,0.0
5626,1395926.0,39205.0,1.0,13.0,688.1135335962921,6.0,4.0,1.0,2.0,0.0
5627,1470507.0,82187.0,2.0,29.0,1429.074067291911,14.0,7.0,3.0,5.0,0.0
5628,63903.0,39207.0,1.0,13.0,688.1135335962921,6.0,4.0,1.0,2.0,0.0
